mechanism,band,environment,condition,bandwidth_mhz,test,phase,start_local,end_local,duration_s,phase_rate_per_sta_mbps,phase_rate_aggregate_mbps,phase_rate_role,phase_reference_rate_per_sta_mbps,phase_reference_rate_aggregate_mbps,reference_load_per_sta_mbps,reference_load_aggregate_mbps,reference_load_source,load_resolution_status,load_resolution_note,udp_ffmpeg_difference_pct,tcp_achieved_sender_mbps,tcp_achieved_receiver_mbps,tcp_sender_as_pct_of_reference,tcp_receiver_as_pct_of_reference,udp_offered_sender_mbps,udp_achieved_receiver_mbps,udp_reported_jitter_ms,udp_reported_loss_pct,ffmpeg_target_rate_mbps,nominal_test_load_per_sta_mbps,nominal_test_load_aggregate_mbps,tcp_sender_rate_mbps,tcp_receiver_rate_mbps,udp_sender_rate_mbps,udp_receiver_rate_mbps,source_test_dir,configuration_name,operating_mode,global_results_dir
iPCF2,5GHz,CamAne,SN,20,9,idle,2025-11-25 12:24:22.000,2025-11-25 12:24:31.000,9.0,,,,,,45.0,90.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (45 Mbps/STA). ffmpeg target=45 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,26.5,26.4,58.888888888888886,58.666666666666664,45.0,35.3,1.293,21.0,45.0,45.0,90.0,26.5,26.4,45.0,35.3,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 9,iPCF2_5GHz_CamAne_SN_BW20MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz
iPCF2,5GHz,CamAne,SN,20,9,iperf_tcp,2025-11-25 12:24:31.000,2025-11-25 12:27:31.000,180.0,26.5,53.0,achieved_tcp_sender_throughput,26.5,53.0,45.0,90.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (45 Mbps/STA). ffmpeg target=45 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,26.5,26.4,58.888888888888886,58.666666666666664,45.0,35.3,1.293,21.0,45.0,45.0,90.0,26.5,26.4,45.0,35.3,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 9,iPCF2_5GHz_CamAne_SN_BW20MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz
iPCF2,5GHz,CamAne,SN,20,9,iperf_udp,2025-11-25 12:27:31.000,2025-11-25 12:30:31.000,180.0,45.0,90.0,controlled_udp_offered_rate,45.0,90.0,45.0,90.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (45 Mbps/STA). ffmpeg target=45 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,26.5,26.4,58.888888888888886,58.666666666666664,45.0,35.3,1.293,21.0,45.0,45.0,90.0,26.5,26.4,45.0,35.3,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 9,iPCF2_5GHz_CamAne_SN_BW20MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz
iPCF2,5GHz,CamAne,SN,20,10,ffmpeg_udp,2025-11-25 12:46:57.000,2025-11-25 12:49:57.000,180.0,50.0,100.0,ffmpeg_sdp_target_rate,50.0,100.0,50.0,100.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (50 Mbps/STA). ffmpeg target=50 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,26.3,26.1,52.6,52.2,50.0,35.6,1.006,29.0,50.0,50.0,100.0,26.3,26.1,50.0,35.6,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 10,iPCF2_5GHz_CamAne_SN_BW20MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz
iPCF2,5GHz,CamAne,SN,20,10,idle,2025-11-25 12:40:47.000,2025-11-25 12:40:56.000,9.0,,,,,,50.0,100.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (50 Mbps/STA). ffmpeg target=50 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,26.3,26.1,52.6,52.2,50.0,35.6,1.006,29.0,50.0,50.0,100.0,26.3,26.1,50.0,35.6,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 10,iPCF2_5GHz_CamAne_SN_BW20MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz
iPCF2,5GHz,CamAne,SN,20,10,iperf_tcp,2025-11-25 12:40:56.000,2025-11-25 12:43:56.000,180.0,26.3,52.6,achieved_tcp_sender_throughput,26.3,52.6,50.0,100.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (50 Mbps/STA). ffmpeg target=50 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,26.3,26.1,52.6,52.2,50.0,35.6,1.006,29.0,50.0,50.0,100.0,26.3,26.1,50.0,35.6,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 10,iPCF2_5GHz_CamAne_SN_BW20MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz
iPCF2,5GHz,CamAne,SN,20,10,iperf_udp,2025-11-25 12:43:56.000,2025-11-25 12:46:56.000,180.0,50.0,100.0,controlled_udp_offered_rate,50.0,100.0,50.0,100.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (50 Mbps/STA). ffmpeg target=50 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,26.3,26.1,52.6,52.2,50.0,35.6,1.006,29.0,50.0,50.0,100.0,26.3,26.1,50.0,35.6,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 10,iPCF2_5GHz_CamAne_SN_BW20MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz
iPCF2,5GHz,CamAne,SN,40,1,ffmpeg_udp,2025-11-26 04:40:14.000,2025-11-26 04:43:14.000,180.0,10.0,20.0,ffmpeg_sdp_target_rate,10.0,20.0,10.0,20.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (10 Mbps/STA). ffmpeg target=10 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,10.0,10.0,100.0,100.0,10.0,10.0,0.382,0.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 1,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,1,idle,2025-11-26 04:31:15.000,2025-11-26 04:34:14.000,179.0,,,,,,10.0,20.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (10 Mbps/STA). ffmpeg target=10 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,10.0,10.0,100.0,100.0,10.0,10.0,0.382,0.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 1,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,1,iperf_tcp,2025-11-26 04:34:14.000,2025-11-26 04:37:14.000,180.0,10.0,20.0,achieved_tcp_sender_throughput,10.0,20.0,10.0,20.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (10 Mbps/STA). ffmpeg target=10 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,10.0,10.0,100.0,100.0,10.0,10.0,0.382,0.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 1,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,1,iperf_udp,2025-11-26 04:37:14.000,2025-11-26 04:40:14.000,180.0,10.0,20.0,controlled_udp_offered_rate,10.0,20.0,10.0,20.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (10 Mbps/STA). ffmpeg target=10 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,10.0,10.0,100.0,100.0,10.0,10.0,0.382,0.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 1,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,2,ffmpeg_udp,2025-11-26 04:52:06.000,2025-11-26 04:55:06.000,180.0,20.0,40.0,ffmpeg_sdp_target_rate,20.0,40.0,20.0,40.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (20 Mbps/STA). ffmpeg target=20 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,20.0,20.0,100.0,100.0,20.0,20.0,0.358,0.0,20.0,20.0,40.0,20.0,20.0,20.0,20.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 2,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,2,idle,2025-11-26 04:45:56.000,2025-11-26 04:46:05.000,9.0,,,,,,20.0,40.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (20 Mbps/STA). ffmpeg target=20 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,20.0,20.0,100.0,100.0,20.0,20.0,0.358,0.0,20.0,20.0,40.0,20.0,20.0,20.0,20.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 2,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,2,iperf_tcp,2025-11-26 04:46:05.000,2025-11-26 04:49:05.000,180.0,20.0,40.0,achieved_tcp_sender_throughput,20.0,40.0,20.0,40.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (20 Mbps/STA). ffmpeg target=20 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,20.0,20.0,100.0,100.0,20.0,20.0,0.358,0.0,20.0,20.0,40.0,20.0,20.0,20.0,20.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 2,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,2,iperf_udp,2025-11-26 04:49:05.000,2025-11-26 04:52:05.000,180.0,20.0,40.0,controlled_udp_offered_rate,20.0,40.0,20.0,40.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (20 Mbps/STA). ffmpeg target=20 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,20.0,20.0,100.0,100.0,20.0,20.0,0.358,0.0,20.0,20.0,40.0,20.0,20.0,20.0,20.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 2,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,3,ffmpeg_udp,2025-11-26 05:04:22.000,2025-11-26 05:07:22.000,180.0,30.0,60.0,ffmpeg_sdp_target_rate,30.0,60.0,30.0,60.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (30 Mbps/STA). ffmpeg target=30 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,30.0,30.0,100.0,100.0,30.0,30.0,0.366,0.0,30.0,30.0,60.0,30.0,30.0,30.0,30.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 3,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,3,idle,2025-11-26 04:58:13.000,2025-11-26 04:58:22.000,9.0,,,,,,30.0,60.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (30 Mbps/STA). ffmpeg target=30 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,30.0,30.0,100.0,100.0,30.0,30.0,0.366,0.0,30.0,30.0,60.0,30.0,30.0,30.0,30.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 3,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,3,iperf_tcp,2025-11-26 04:58:22.000,2025-11-26 05:01:22.000,180.0,30.0,60.0,achieved_tcp_sender_throughput,30.0,60.0,30.0,60.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (30 Mbps/STA). ffmpeg target=30 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,30.0,30.0,100.0,100.0,30.0,30.0,0.366,0.0,30.0,30.0,60.0,30.0,30.0,30.0,30.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 3,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,3,iperf_udp,2025-11-26 05:01:22.000,2025-11-26 05:04:22.000,180.0,30.0,60.0,controlled_udp_offered_rate,30.0,60.0,30.0,60.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (30 Mbps/STA). ffmpeg target=30 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,30.0,30.0,100.0,100.0,30.0,30.0,0.366,0.0,30.0,30.0,60.0,30.0,30.0,30.0,30.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 3,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,4,ffmpeg_udp,2025-11-26 05:16:49.000,2025-11-26 05:19:49.000,180.0,40.0,80.0,ffmpeg_sdp_target_rate,40.0,80.0,40.0,80.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (40 Mbps/STA). ffmpeg target=40 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,40.0,40.0,100.0,100.0,40.0,40.0,0.367,0.0,40.0,40.0,80.0,40.0,40.0,40.0,40.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 4,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,4,idle,2025-11-26 05:10:40.000,2025-11-26 05:10:49.000,9.0,,,,,,40.0,80.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (40 Mbps/STA). ffmpeg target=40 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,40.0,40.0,100.0,100.0,40.0,40.0,0.367,0.0,40.0,40.0,80.0,40.0,40.0,40.0,40.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 4,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,4,iperf_tcp,2025-11-26 05:10:49.000,2025-11-26 05:13:49.000,180.0,40.0,80.0,achieved_tcp_sender_throughput,40.0,80.0,40.0,80.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (40 Mbps/STA). ffmpeg target=40 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,40.0,40.0,100.0,100.0,40.0,40.0,0.367,0.0,40.0,40.0,80.0,40.0,40.0,40.0,40.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 4,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,4,iperf_udp,2025-11-26 05:13:49.000,2025-11-26 05:16:49.000,180.0,40.0,80.0,controlled_udp_offered_rate,40.0,80.0,40.0,80.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (40 Mbps/STA). ffmpeg target=40 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,40.0,40.0,100.0,100.0,40.0,40.0,0.367,0.0,40.0,40.0,80.0,40.0,40.0,40.0,40.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 4,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,5,ffmpeg_udp,2025-11-26 05:27:27.000,2025-11-26 05:30:27.000,180.0,50.0,100.0,ffmpeg_sdp_target_rate,50.0,100.0,50.0,100.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (50 Mbps/STA). ffmpeg target=50 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,50.0,50.0,100.0,100.0,50.0,50.0,0.323,0.0,50.0,50.0,100.0,50.0,50.0,50.0,50.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 5,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,5,idle,2025-11-26 05:21:17.000,2025-11-26 05:21:26.000,9.0,,,,,,50.0,100.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (50 Mbps/STA). ffmpeg target=50 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,50.0,50.0,100.0,100.0,50.0,50.0,0.323,0.0,50.0,50.0,100.0,50.0,50.0,50.0,50.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 5,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,5,iperf_tcp,2025-11-26 05:21:26.000,2025-11-26 05:24:26.000,180.0,50.0,100.0,achieved_tcp_sender_throughput,50.0,100.0,50.0,100.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (50 Mbps/STA). ffmpeg target=50 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,50.0,50.0,100.0,100.0,50.0,50.0,0.323,0.0,50.0,50.0,100.0,50.0,50.0,50.0,50.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 5,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,5,iperf_udp,2025-11-26 05:24:26.000,2025-11-26 05:27:26.000,180.0,50.0,100.0,controlled_udp_offered_rate,50.0,100.0,50.0,100.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (50 Mbps/STA). ffmpeg target=50 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,50.0,50.0,100.0,100.0,50.0,50.0,0.323,0.0,50.0,50.0,100.0,50.0,50.0,50.0,50.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 5,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,6,ffmpeg_udp,2025-11-26 05:39:01.000,2025-11-26 05:42:01.000,180.0,60.0,120.0,ffmpeg_sdp_target_rate,60.0,120.0,60.0,120.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (60 Mbps/STA). ffmpeg target=60 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,58.7,58.6,97.83333333333333,97.66666666666667,60.0,60.0,0.263,0.0,60.0,60.0,120.0,58.7,58.6,60.0,60.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 6,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,6,idle,2025-11-26 05:32:51.000,2025-11-26 05:33:00.000,9.0,,,,,,60.0,120.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (60 Mbps/STA). ffmpeg target=60 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,58.7,58.6,97.83333333333333,97.66666666666667,60.0,60.0,0.263,0.0,60.0,60.0,120.0,58.7,58.6,60.0,60.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 6,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,6,iperf_tcp,2025-11-26 05:33:00.000,2025-11-26 05:36:00.000,180.0,58.7,117.4,achieved_tcp_sender_throughput,58.7,117.4,60.0,120.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (60 Mbps/STA). ffmpeg target=60 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,58.7,58.6,97.83333333333333,97.66666666666667,60.0,60.0,0.263,0.0,60.0,60.0,120.0,58.7,58.6,60.0,60.0,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 6,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
