mechanism,band,environment,condition,bandwidth_mhz,test_number,reference_load_per_sta_mbps,reference_load_aggregate_mbps,reference_load_source,tcp_achieved_sender_mbps,tcp_achieved_receiver_mbps,tcp_sender_as_pct_of_reference,tcp_receiver_as_pct_of_reference,udp_offered_sender_mbps,udp_achieved_receiver_mbps,udp_reported_jitter_ms,udp_reported_loss_pct,ffmpeg_target_rate_mbps,udp_ffmpeg_difference_pct,load_resolution_status,load_resolution_note,configuration_name,operating_mode,global_results_dir
iWLAN,24GHz,CamAne,SN,40,2,40.0,80.0,iperf3_udp_sender,40.0,40.0,100.0,100.0,40.0,40.0,0.35,0.0,40.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (40 Mbps/STA). ffmpeg target=40 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_24GHz_CamAne_SN_BW40MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_24GHz_CamAne_SN_BW40MHz
iWLAN,24GHz,CamAne,SN,40,3,60.0,120.0,iperf3_udp_sender,60.0,60.0,100.0,100.0,60.0,60.0,0.264,0.0,60.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (60 Mbps/STA). ffmpeg target=60 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_24GHz_CamAne_SN_BW40MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_24GHz_CamAne_SN_BW40MHz
iWLAN,24GHz,CamAne,SN,40,4,80.0,160.0,iperf3_udp_sender,80.0,80.0,100.0,100.0,80.0,80.0,0.229,0.0,80.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (80 Mbps/STA). ffmpeg target=80 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_24GHz_CamAne_SN_BW40MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_24GHz_CamAne_SN_BW40MHz
iWLAN,24GHz,CamAne,SN,40,5,100.0,200.0,iperf3_udp_sender,100.0,100.0,100.0,100.0,100.0,100.0,0.152,0.0,100.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (100 Mbps/STA). ffmpeg target=100 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_24GHz_CamAne_SN_BW40MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_24GHz_CamAne_SN_BW40MHz
iWLAN,24GHz,CamAne,SN,40,6,120.0,240.0,iperf3_udp_sender,85.8,85.7,71.5,71.41666666666667,120.0,102.0,0.101,14.0,120.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (120 Mbps/STA). ffmpeg target=120 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_24GHz_CamAne_SN_BW40MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_24GHz_CamAne_SN_BW40MHz
iWLAN,5GHz,CamAne,SN,20,1,5.0,10.0,iperf3_udp_sender,5.0,5.0,100.0,100.0,5.0,5.0,0.451,0.0,5.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (5 Mbps/STA). ffmpeg target=5 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW20MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW20MHz
iWLAN,5GHz,CamAne,SN,20,2,10.0,20.0,iperf3_udp_sender,10.0,10.0,100.0,100.0,10.0,10.0,0.232,0.0,10.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (10 Mbps/STA). ffmpeg target=10 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW20MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW20MHz
iWLAN,5GHz,CamAne,SN,20,3,15.0,30.0,iperf3_udp_sender,15.0,15.0,100.0,100.0,15.0,15.0,0.366,0.0,15.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (15 Mbps/STA). ffmpeg target=15 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW20MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW20MHz
iWLAN,5GHz,CamAne,SN,20,5,25.0,50.0,iperf3_udp_sender,25.0,25.0,100.0,100.0,25.0,25.0,0.497,0.0,25.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (25 Mbps/STA). ffmpeg target=25 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW20MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW20MHz
iWLAN,5GHz,CamAne,SN,20,6,30.0,60.0,iperf3_udp_sender,30.0,30.0,100.0,100.0,30.0,30.0,0.394,0.0,30.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (30 Mbps/STA). ffmpeg target=30 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW20MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW20MHz
iWLAN,5GHz,CamAne,SN,20,7,35.0,70.0,iperf3_udp_sender,35.0,35.0,100.0,100.0,35.0,35.0,0.471,0.0,35.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (35 Mbps/STA). ffmpeg target=35 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW20MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW20MHz
iWLAN,5GHz,CamAne,SN,20,8,40.0,80.0,iperf3_udp_sender,40.0,40.0,100.0,100.0,40.0,40.0,0.358,0.0,40.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (40 Mbps/STA). ffmpeg target=40 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW20MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW20MHz
iWLAN,5GHz,CamAne,SN,20,9,45.0,90.0,iperf3_udp_sender,45.0,45.0,100.0,100.0,45.0,45.0,0.263,0.0,45.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (45 Mbps/STA). ffmpeg target=45 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW20MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW20MHz
iWLAN,5GHz,CamAne,SN,20,10,50.0,100.0,iperf3_udp_sender,50.0,50.0,100.0,100.0,50.0,50.0,0.274,0.00039,50.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (50 Mbps/STA). ffmpeg target=50 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW20MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW20MHz
iWLAN,5GHz,CamAne,SN,40,1,10.0,20.0,iperf3_udp_sender,10.0,10.0,100.0,100.0,10.0,10.0,0.364,0.0,10.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (10 Mbps/STA). ffmpeg target=10 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW40MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW40MHz
iWLAN,5GHz,CamAne,SN,40,2,20.0,40.0,iperf3_udp_sender,20.0,20.0,100.0,100.0,20.0,20.0,0.354,0.0,20.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (20 Mbps/STA). ffmpeg target=20 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW40MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW40MHz
iWLAN,5GHz,CamAne,SN,40,3,30.0,60.0,iperf3_udp_sender,30.0,30.0,100.0,100.0,30.0,30.0,0.428,0.0,30.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (30 Mbps/STA). ffmpeg target=30 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW40MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW40MHz
iWLAN,5GHz,CamAne,SN,40,4,40.0,80.0,iperf3_udp_sender,40.0,40.0,100.0,100.0,40.0,40.0,0.38,0.0,40.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (40 Mbps/STA). ffmpeg target=40 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW40MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW40MHz
iWLAN,5GHz,CamAne,SN,40,5,50.0,100.0,iperf3_udp_sender,50.0,50.0,100.0,100.0,50.0,50.0,0.332,0.0,50.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (50 Mbps/STA). ffmpeg target=50 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW40MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW40MHz
iWLAN,5GHz,CamAne,SN,40,6,60.0,120.0,iperf3_udp_sender,60.0,60.0,100.0,100.0,60.0,60.0,0.29,0.0,60.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (60 Mbps/STA). ffmpeg target=60 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW40MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW40MHz
iWLAN,5GHz,CamAne,SN,40,8,80.0,160.0,iperf3_udp_sender,80.0,80.0,100.0,100.0,80.0,80.0,0.211,0.0,80.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (80 Mbps/STA). ffmpeg target=80 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW40MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW40MHz
iWLAN,5GHz,CamAne,SN,40,9,90.0,180.0,iperf3_udp_sender,90.0,90.0,100.0,100.0,90.0,90.0,0.155,0.00021,90.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (90 Mbps/STA). ffmpeg target=90 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW40MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW40MHz
iWLAN,5GHz,CamAne,SN,40,10,120.0,240.0,iperf3_udp_sender,96.9,96.8,80.75,80.66666666666667,120.0,112.0,0.106,6.5,120.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (120 Mbps/STA). ffmpeg target=120 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW40MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW40MHz
iWLAN,5GHz,CamAne,SN,80,1,20.0,40.0,iperf3_udp_sender,20.0,20.0,100.0,100.0,20.0,20.0,0.312,0.0,20.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (20 Mbps/STA). ffmpeg target=20 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW80MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW80MHz
iWLAN,5GHz,CamAne,SN,80,2,40.0,80.0,iperf3_udp_sender,40.0,40.0,100.0,100.0,40.0,40.0,0.363,0.0,40.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (40 Mbps/STA). ffmpeg target=40 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW80MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW80MHz
iWLAN,5GHz,CamAne,SN,80,3,60.0,120.0,iperf3_udp_sender,60.0,60.0,100.0,100.0,60.0,60.0,0.281,0.0,60.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (60 Mbps/STA). ffmpeg target=60 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW80MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW80MHz
iWLAN,5GHz,CamAne,SN,80,4,80.0,160.0,iperf3_udp_sender,80.0,80.0,100.0,100.0,80.0,80.0,0.209,0.0,80.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (80 Mbps/STA). ffmpeg target=80 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW80MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW80MHz
iWLAN,5GHz,CamAne,SN,80,5,100.0,200.0,iperf3_udp_sender,100.0,100.0,100.0,100.0,100.0,100.0,0.175,0.0,100.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (100 Mbps/STA). ffmpeg target=100 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW80MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW80MHz
iWLAN,5GHz,CamAne,SN,80,7,70.0,140.0,iperf3_udp_sender,70.0,70.0,100.0,100.0,70.0,70.0,0.233,0.0,70.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (70 Mbps/STA). ffmpeg target=70 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_CamAne_SN_BW80MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_CamAne_SN_BW80MHz
iWLAN,5GHz,Lab,SN,20,1,20.0,40.0,iperf3_udp_sender,20.0,20.0,100.0,100.0,20.0,20.0,0.309,0.0,20.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (20 Mbps/STA). ffmpeg target=20 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_Lab_SN_BW20MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_Lab_SN_BW20MHz
iWLAN,5GHz,Lab,SN,20,2,50.0,100.0,iperf3_udp_sender,44.2,44.1,88.4,88.2,50.0,49.6,0.229,0.62,50.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (50 Mbps/STA). ffmpeg target=50 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_Lab_SN_BW20MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_Lab_SN_BW20MHz
iWLAN,5GHz,Lab,SN,40,2,120.0,240.0,iperf3_udp_sender,120.0,120.0,100.0,100.0,120.0,106.0,0.098,11.0,120.0,0.0,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (120 Mbps/STA). ffmpeg target=120 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,iWLAN_5GHz_Lab_SN_BW40MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_5GHz_Lab_SN_BW40MHz
